date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:06:12	238771/238771	---MCZ	200	added ('OK')	text/html	etag:%22y81ysoa7ho546w%22	https://cashkaro.com/stores/byjus-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/byjus-coupons.html	(from https://cashkaro.com/stores)
19:06:12	194198/194198	---MCZ	200	added ('OK')	text/html	etag:%22qga6bbi8xq45p1%22	https://cashkaro.com/stores/cabbazar-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/cabbazar-coupons.html	(from https://cashkaro.com/stores)
19:06:12	193060/193060	---MCZ	200	added ('OK')	text/html	etag:%2216vwyvo6lc944vz%22	https://cashkaro.com/stores/cadbury-gift-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/cadbury-gift-coupons.html	(from https://cashkaro.com/stores)
19:06:13	239076/239076	---MCZ	200	added ('OK')	text/html	etag:%22a1qtpg8u1i54fh%22	https://cashkaro.com/stores/cafago-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/cafago-coupons.html	(from https://cashkaro.com/stores)
19:06:13	238814/238814	---MCZ	200	added ('OK')	text/html	etag:%22145h9hot6oy545z%22	https://cashkaro.com/stores/cakeplaza-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/cakeplaza-coupons.html	(from https://cashkaro.com/stores)
19:06:13	224567/224567	---MCZ	200	added ('OK')	text/html	etag:%226sjel99wrb4t8k%22	https://cashkaro.com/stores/cakestudio-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/cakestudio-coupons.html	(from https://cashkaro.com/stores)
19:06:14	231694/231694	---MCZ	200	added ('OK')	text/html	etag:%22a75emy6yej4yob%22	https://cashkaro.com/stores/caloriecare-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/caloriecare-coupons.html	(from https://cashkaro.com/stores)
19:06:14	249123/249123	---MCZ	200	added ('OK')	text/html	etag:%22h1b3hk8gf35c44%22	https://cashkaro.com/stores/campussutra-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/campussutra-coupons.html	(from https://cashkaro.com/stores)
19:06:14	249337/249337	---MCZ	200	added ('OK')	text/html	etag:%222uxq4kuxlw5c9q%22	https://cashkaro.com/stores/candere-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/candere-coupons.html	(from https://cashkaro.com/stores)
19:06:15	228478/228478	---MCZ	200	added ('OK')	text/html	etag:%2211bqqolvp654w7r%22	https://cashkaro.com/stores/canvasprint-coupons	C:/My%20Web%20Sites/Cashkaro%20Clone/cashkaro.com/stores/canvasprint-coupons.html	(from https://cashkaro.com/stores)
